,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
82,64,63,63,63,63,62,62,62,62,58,58,58,58,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,57,57,57,57,59,59,59,59,58,58,58,58,61,61,61,61,77,77,77,77,68,68,68,68,,,,,,,,S2,1501488900,2017-07-31 08:15:00,1501489800,0,0.0,7,1.86666666666667,0
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501489800,2017-07-31 08:30:00,1501490700,0,0.0,3,0.2,0
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501490700,2017-07-31 08:45:00,1501491600,0,0.0,0,0.0,0
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501491600,2017-07-31 09:00:00,1501492500,0,0.0,2,0.133333333333333,0
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501492500,2017-07-31 09:15:00,1501493400,0,0.0,0,0.0,0
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501493400,2017-07-31 09:30:00,1501494300,0,0.0,0,0.0,0
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501494300,2017-07-31 09:45:00,1501495200,0,0.0,0,0.0,0
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501495200,2017-07-31 10:00:00,1501496100,0,0.0,2,0.133333333333333,0
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501496100,2017-07-31 10:15:00,1501497000,0,0.0,0,0.0,0
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501497000,2017-07-31 10:30:00,1501497900,0,0.0,0,0.0,0
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501497900,2017-07-31 10:45:00,1501498800,0,0.0,0,0.0,0
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501498800,2017-07-31 11:00:00,1501499700,0,0.0,0,0.0,0
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501499700,2017-07-31 11:15:00,1501500600,0,0.0,0,0.0,0
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501500600,2017-07-31 11:30:00,1501501500,0,0.0,0,0.0,0
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,70,70,80,80,80,80,82,82,82,S2,1501501500,2017-07-31 11:45:00,1501502400,0,0.0,7,1.73333333333333,0
97,82,97,97,97,97,91,91,91,91,81,81,81,81,72,72,72,72,75,75,75,75,73,73,73,73,64,64,64,64,65,65,65,65,71,71,71,71,62,62,62,62,62,62,62,62,63,63,63,63,70,70,70,70,77,77,77,77,65,65,65,S2,1501502400,2017-07-31 12:00:00,1501503300,0,0.0,3,2.4,0
98,65,61,61,61,61,61,61,61,61,60,60,60,60,59,59,59,59,59,59,59,59,62,62,62,62,61,61,61,61,62,62,62,62,61,61,61,61,60,60,60,60,61,61,61,61,74,74,74,74,85,85,85,85,84,84,84,84,84,84,84,S2,1501503300,2017-07-31 12:15:00,1501504200,0,0.0,7,2.8,0
99,84,90,90,90,90,104,104,104,104,101,101,101,101,92,92,92,92,87,87,87,87,90,90,90,90,88,88,88,88,86,86,86,86,87,87,87,87,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,89,89,89,89,91,91,91,S2,1501504200,2017-07-31 12:30:00,1501505100,0,0.0,7,6.06666666666667,0
100,91,98,98,98,98,108,108,108,108,113,113,113,113,113,113,113,113,104,104,104,104,95,95,95,95,92,92,92,92,86,86,86,86,87,87,87,87,91,91,91,91,87,87,87,87,86,86,86,86,87,87,87,87,83,83,83,83,85,85,85,S2,1501505100,2017-07-31 12:45:00,1501506000,0,0.0,7,3.73333333333333,0
101,85,83,83,83,83,82,82,82,82,83,83,83,83,94,94,94,94,90,90,90,90,83,83,83,83,79,79,79,79,78,78,78,78,78,78,78,78,78,78,78,78,77,77,77,77,78,78,78,78,77,77,77,77,76,76,76,76,74,74,74,S2,1501506000,2017-07-31 13:00:00,1501506900,0,0.0,7,1.53333333333333,0
102,74,73,73,73,73,74,74,74,74,80,80,80,80,86,86,86,86,77,77,77,77,82,82,82,82,104,104,104,104,86,86,86,86,79,79,79,79,75,75,75,75,80,80,80,80,92,92,92,92,92,92,92,92,84,84,84,84,80,80,80,S2,1501506900,2017-07-31 13:15:00,1501507800,0,0.0,7,3.0,0
103,80,71,71,71,71,68,68,68,68,68,68,68,68,68,68,68,68,71,71,71,71,75,75,75,75,77,77,77,77,89,89,89,89,96,96,96,96,87,87,87,87,75,75,75,75,75,75,75,75,74,74,74,74,73,73,73,73,74,74,74,S2,1501507800,2017-07-31 13:30:00,1501508700,0,0.0,4,1.26666666666667,0
104,74,74,74,74,74,74,74,74,74,74,74,74,74,73,73,73,73,74,74,74,74,74,74,74,74,76,76,76,76,76,76,76,76,72,72,72,72,73,73,73,73,75,75,75,75,73,73,73,73,73,73,73,73,76,76,76,76,74,74,74,S2,1501508700,2017-07-31 13:45:00,1501509600,0,0.0,3,1.66666666666667,0
105,74,74,74,74,74,77,77,77,77,87,87,87,87,78,78,78,78,71,71,71,71,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,73,73,73,73,88,88,88,88,77,77,77,77,71,71,71,71,70,70,70,70,71,71,71,S2,1501509600,2017-07-31 14:00:00,1501510500,0,0.0,4,2.33333333333333,0
106,71,67,67,67,67,73,73,73,73,80,80,80,80,86,86,86,86,78,78,78,78,71,71,71,71,76,76,76,76,71,71,71,71,100,100,100,100,103,103,103,103,77,77,77,77,66,66,66,66,66,66,66,66,67,67,67,67,83,83,83,S2,1501510500,2017-07-31 14:15:00,1501511400,0,0.0,7,3.73333333333333,0
107,83,75,75,75,75,76,76,76,76,80,80,80,80,82,82,82,82,74,74,74,74,67,67,67,67,68,68,68,68,66,66,66,66,67,67,67,67,67,67,67,67,66,66,66,66,66,66,66,66,68,68,68,68,69,69,69,69,70,70,70,S2,1501511400,2017-07-31 14:30:00,1501512300,0,0.0,7,2.8,0
108,70,76,76,76,76,71,71,71,71,68,68,68,68,69,69,69,69,69,69,69,69,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,70,70,70,70,82,82,82,82,74,74,74,74,69,69,69,69,67,67,67,67,67,67,67,S2,1501512300,2017-07-31 14:45:00,1501513200,0,0.0,3,2.6,0
109,67,70,70,70,70,81,81,81,81,71,71,71,71,67,67,67,67,65,65,65,65,65,65,65,65,67,67,67,67,66,66,66,66,66,66,66,66,68,68,68,68,66,66,66,66,66,66,66,66,67,67,67,67,66,66,66,66,65,65,65,S2,1501513200,2017-07-31 15:00:00,1501514100,0,0.0,3,1.53333333333333,0
110,65,66,66,66,66,66,66,66,66,77,77,77,77,74,74,74,74,71,71,71,71,66,66,66,66,65,65,65,65,67,67,67,67,67,67,67,67,76,76,76,76,76,76,76,76,69,69,69,69,68,68,68,68,67,67,67,67,70,70,70,S2,1501514100,2017-07-31 15:15:00,1501515000,0,0.0,7,2.46666666666667,0
111,70,81,81,81,81,97,97,97,97,89,89,89,89,72,72,72,72,81,81,81,81,75,75,75,75,69,69,69,69,73,73,73,73,82,82,82,82,76,76,76,76,71,71,71,71,80,80,80,80,80,80,80,80,84,84,84,84,75,75,75,S2,1501515000,2017-07-31 15:30:00,1501515900,0,0.0,7,4.2,0
112,75,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,76,76,76,76,73,73,73,73,66,66,66,66,64,64,64,64,65,65,65,65,65,65,65,65,63,63,63,63,64,64,64,64,65,65,65,65,64,64,64,64,65,65,65,S2,1501515900,2017-07-31 15:45:00,1501516800,0,0.0,3,1.53333333333333,0
113,65,64,64,64,64,65,65,65,65,66,66,66,66,64,64,64,64,65,65,65,65,66,66,66,66,63,63,63,63,67,67,67,67,66,66,66,66,80,80,80,80,104,104,104,104,107,107,107,107,107,107,107,107,102,102,102,102,90,90,90,S2,1501516800,2017-07-31 16:00:00,1501517700,0,0.0,7,3.8,0
114,90,83,83,83,83,86,86,86,86,103,103,103,103,106,106,106,106,106,106,106,106,101,101,101,101,87,87,87,87,84,84,84,84,84,84,84,84,83,83,83,83,83,83,83,83,82,82,82,82,85,85,85,85,84,84,84,84,87,87,87,S2,1501517700,2017-07-31 16:15:00,1501518600,0,0.0,7,6.26666666666667,0
115,87,99,99,99,99,102,102,102,102,93,93,93,93,86,86,86,86,81,81,81,81,80,80,80,80,78,78,78,78,75,75,75,75,68,68,68,68,73,73,73,73,77,77,77,77,73,73,73,73,77,77,77,77,74,74,74,74,69,69,69,S2,1501518600,2017-07-31 16:30:00,1501519500,0,0.0,7,4.4,0
116,69,68,68,68,68,90,90,90,90,81,81,81,81,77,77,77,77,75,75,75,75,74,74,74,74,75,75,75,75,72,72,72,72,76,76,76,76,73,73,73,73,74,74,74,74,72,72,72,72,69,69,69,69,73,73,73,73,76,76,76,S2,1501519500,2017-07-31 16:45:00,1501520400,0,0.0,4,4.0,0
117,76,71,71,71,71,70,70,70,70,70,70,70,70,75,75,75,75,79,79,79,79,87,87,87,87,95,95,95,95,87,87,87,87,87,87,87,87,82,82,82,82,80,80,80,80,91,91,91,91,108,108,108,108,106,106,106,106,87,87,87,S2,1501520400,2017-07-31 17:00:00,1501521300,0,0.0,7,5.26666666666667,0
118,87,82,82,82,82,82,82,82,82,86,86,86,86,89,89,89,89,85,85,85,85,91,91,91,91,85,85,85,85,83,83,83,83,83,83,83,83,82,82,82,82,82,82,82,82,97,97,97,97,86,86,86,86,83,83,83,83,82,82,82,S2,1501521300,2017-07-31 17:15:00,1501522200,0,0.0,7,5.93333333333333,0
119,82,83,83,83,83,92,92,92,92,95,95,95,95,90,90,90,90,91,91,91,91,84,84,84,84,82,82,82,82,76,76,76,76,73,73,73,73,80,80,80,80,81,81,81,81,81,81,81,81,82,82,82,82,81,81,81,81,89,89,89,S2,1501522200,2017-07-31 17:30:00,1501523100,0,0.0,7,5.73333333333333,0
120,89,93,93,93,93,83,83,83,83,102,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501523100,2017-07-31 17:45:00,1501524000,0,0.0,7,6.5,0
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501524000,,1501524900,,,,,0
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501524900,,1501525800,,,,,0
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501525800,,1501526700,,,,,0
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501526700,,1501527600,,,,,0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501527600,,1501528500,,,,,0
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501528500,,1501529400,,,,,0
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501529400,,1501530300,,,,,0
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501530300,,1501531200,,,,,0
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501531200,,1501532100,,,,,0
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501532100,,1501533000,,,,,0
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501533000,,1501533900,,,,,0
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1501533900,,1501534800,,,,,0
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,74,74,S2,1501534800,,1501535700,,,,,0
134,74,74,74,74,74,93,93,93,93,85,85,85,85,80,80,80,80,80,80,80,80,80,80,80,80,72,72,72,72,79,79,79,79,77,77,77,77,68,68,68,68,76,76,76,76,75,75,75,75,86,86,86,86,86,86,86,86,80,80,80,S2,1501535700,2017-07-31 21:15:00,1501536600,0,0.0,7,4.33333333333333,0
135,80,78,78,78,78,63,63,63,63,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,79,79,79,79,74,74,74,74,64,64,64,64,59,59,59,59,55,55,55,55,53,53,53,53,53,53,53,53,66,66,66,66,60,60,60,S2,1501536600,2017-07-31 21:30:00,1501537500,0,0.0,4,2.13333333333333,0
136,60,55,55,55,55,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S2,1501537500,2017-07-31 21:45:00,1501538400,0,0.0,1,0.066666666666666,1
137,53,53,53,53,53,57,57,57,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S2,1501538400,2017-07-31 22:00:00,1501539300,0,0.0,0,0.0,1
138,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,64,64,64,S2,1501539300,2017-07-31 22:15:00,1501540200,0,0.0,4,0.266666666666666,1
139,64,74,74,74,74,67,67,67,67,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S2,1501540200,2017-07-31 22:30:00,1501541100,0,0.0,0,0.0,1
140,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,69,69,69,S2,1501541100,2017-07-31 22:45:00,1501542000,0,0.0,4,0.266666666666666,1
141,69,72,72,72,72,64,64,64,64,61,61,61,61,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1501542000,2017-07-31 23:00:00,1501542900,0,0.0,1,0.066666666666666,1
142,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,61,61,61,S2,1501542900,2017-07-31 23:15:00,1501543800,0,0.0,0,0.0,1
143,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,S2,1501543800,2017-07-31 23:30:00,1501544700,0,0.0,3,0.4,1
144,62,79,79,79,79,70,70,70,70,63,63,63,63,61,61,61,61,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1501544700,2017-07-31 23:45:00,1501545600,0,0.0,3,0.2,1
145,61,62,62,62,62,62,62,62,62,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1501545600,2017-08-01 00:00:00,1501546500,0,0.0,2,0.266666666666666,1
146,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,S2,1501546500,2017-08-01 00:15:00,1501547400,0,0.0,1,0.2,1
147,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1501547400,2017-08-01 00:30:00,1501548300,0,0.0,2,0.133333333333333,1
148,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,68,68,68,68,71,71,71,71,64,64,64,64,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,S2,1501548300,2017-08-01 00:45:00,1501549200,0,0.0,2,0.4,1
149,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,63,63,63,63,73,73,73,73,65,65,65,65,60,60,60,60,58,58,58,58,59,59,59,59,70,70,70,70,63,63,63,63,60,60,60,S2,1501549200,2017-08-01 01:00:00,1501550100,0,0.0,4,0.666666666666666,1
150,60,58,58,58,58,58,58,58,58,73,73,73,73,68,68,68,68,61,61,61,61,59,59,59,59,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1501550100,2017-08-01 01:15:00,1501551000,0,0.0,3,0.4,1
151,58,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,60,60,60,60,56,56,56,56,56,56,56,56,54,54,54,54,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1501551000,2017-08-01 01:30:00,1501551900,0,0.0,3,0.2,1
152,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,71,71,71,71,67,67,67,67,61,61,61,61,59,59,59,S2,1501551900,2017-08-01 01:45:00,1501552800,0,0.0,4,0.333333333333333,1
153,59,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1501552800,2017-08-01 02:00:00,1501553700,0,0.0,1,0.066666666666666,1
154,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1501553700,2017-08-01 02:15:00,1501554600,0,0.0,3,0.2,1
155,58,64,64,64,64,71,71,71,71,63,63,63,63,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1501554600,2017-08-01 02:30:00,1501555500,0,0.0,0,0.0,1
156,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,73,73,73,73,65,65,65,65,60,60,60,60,58,58,58,S2,1501555500,2017-08-01 02:45:00,1501556400,0,0.0,7,0.733333333333333,1
157,58,57,57,57,57,58,58,58,58,58,58,58,58,59,59,59,59,72,72,72,72,63,63,63,63,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S2,1501556400,2017-08-01 03:00:00,1501557300,0,0.0,3,0.4,1
158,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,58,58,58,58,59,59,59,59,56,56,56,56,58,58,58,S2,1501557300,2017-08-01 03:15:00,1501558200,0,0.0,3,0.2,1
159,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,75,75,75,75,67,67,67,67,61,61,61,61,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1501558200,2017-08-01 03:30:00,1501559100,0,0.0,4,0.266666666666666,1
160,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,S2,1501559100,2017-08-01 03:45:00,1501560000,0,0.0,0,0.0,1
161,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,61,61,61,61,75,75,75,75,65,65,65,65,60,60,60,S2,1501560000,2017-08-01 04:00:00,1501560900,0,0.0,5,0.333333333333333,1
162,60,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,57,57,57,57,59,59,59,59,71,71,71,71,63,63,63,63,59,59,59,59,58,58,58,S2,1501560900,2017-08-01 04:15:00,1501561800,0,0.0,4,0.266666666666666,1
163,58,58,58,58,58,57,57,57,57,57,57,57,57,71,71,71,71,64,64,64,64,60,60,60,60,71,71,71,71,68,68,68,68,61,61,61,61,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S2,1501561800,2017-08-01 04:30:00,1501562700,0,0.0,4,1.2,1
164,57,58,58,58,58,72,72,72,72,64,64,64,64,59,59,59,59,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,55,55,55,S2,1501562700,2017-08-01 04:45:00,1501563600,0,0.0,2,0.133333333333333,1
165,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,S2,1501563600,2017-08-01 05:00:00,1501564500,0,0.0,0,0.0,1
166,54,54,54,54,54,54,54,54,54,54,54,54,54,57,57,57,57,70,70,70,70,73,73,73,73,65,65,65,65,57,57,57,57,55,55,55,55,54,54,54,54,55,55,55,55,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,S2,1501564500,2017-08-01 05:15:00,1501565400,0,0.0,4,1.73333333333333,1
167,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,58,58,58,58,57,57,57,S2,1501565400,2017-08-01 05:30:00,1501566300,0,0.0,4,1.26666666666667,0
168,57,58,58,58,58,61,61,61,61,70,70,70,70,77,77,77,77,66,66,66,66,68,68,68,68,72,72,72,72,60,60,60,60,58,58,58,58,67,67,67,67,75,75,75,75,75,75,75,75,96,96,96,96,80,80,80,80,76,76,76,S2,1501566300,2017-08-01 05:45:00,1501567200,0,0.0,7,4.4,0
169,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,76,76,76,76,75,75,75,75,76,76,76,76,76,76,76,76,78,78,78,78,83,83,83,83,78,78,78,78,74,74,74,74,71,71,71,71,75,75,75,S2,1501567200,2017-08-01 06:00:00,1501568100,0,0.0,7,6.0,0
170,75,83,83,83,83,75,75,75,75,71,71,71,71,68,68,68,68,65,65,65,65,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,58,58,58,58,61,61,61,61,72,72,72,72,67,67,67,67,69,69,69,S2,1501568100,2017-08-01 06:15:00,1501569000,0,0.0,7,3.0,0
171,69,68,68,68,68,70,70,70,70,72,72,72,72,74,74,74,74,66,66,66,66,64,64,64,64,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,72,72,72,72,77,77,77,77,76,76,76,76,77,77,77,77,76,76,76,S2,1501569000,2017-08-01 06:30:00,1501569900,0,0.0,7,4.2,0
172,76,82,82,82,82,95,95,95,95,84,84,84,84,78,78,78,78,76,76,76,76,72,72,72,72,74,74,74,74,61,61,61,61,64,64,64,64,71,71,71,71,70,70,70,70,64,64,64,64,70,70,70,70,75,75,75,75,66,66,66,S2,1501569900,2017-08-01 06:45:00,1501570800,0,0.0,7,4.13333333333333,0
173,66,62,62,62,62,61,61,61,61,61,61,61,61,60,60,60,60,61,61,61,61,61,61,61,61,59,59,59,59,75,75,75,75,74,74,74,74,70,70,70,70,75,75,75,75,66,66,66,66,61,61,61,61,58,58,58,58,60,60,60,S2,1501570800,2017-08-01 07:00:00,1501571700,0,0.0,4,2.2,0
174,60,59,59,59,59,59,59,59,59,58,58,58,58,57,57,57,57,58,58,58,58,78,78,78,78,86,86,86,86,97,97,97,97,86,86,86,86,99,99,99,99,100,100,100,100,95,95,95,95,75,75,75,75,74,74,74,74,66,66,66,S2,1501571700,2017-08-01 07:15:00,1501572600,0,0.0,7,3.93333333333333,0
175,66,67,67,67,67,91,91,91,91,83,83,83,83,69,69,69,69,88,88,88,88,90,90,90,90,72,72,72,72,66,66,66,66,64,64,64,64,63,63,63,63,97,97,97,97,103,103,103,103,98,98,98,98,97,97,97,97,87,87,87,S2,1501572600,2017-08-01 07:30:00,1501573500,0,0.0,7,4.4,0
